id,interval_end,last_price,volume_ETH,weighted_price
1154,2017-10-09 00:30:00,307.30007064,188.53633062,308.040807432
1155,2017-10-09 00:40:00,307.5005,61.51318549,307.531833175
1156,2017-10-09 00:50:00,307.64999508,16.2548236,307.560108042
1157,2017-10-09 01:00:00,307.00000054,124.39731638,307.073045666
1158,2017-10-09 01:10:00,307.00000361,40.39424002,307.320226945
1159,2017-10-09 01:20:00,307.0,45.12993827,307.149006678
1160,2017-10-09 01:30:00,307.0,55.72305839,307.333013087
1161,2017-10-09 01:40:00,307.59992349,64.26856671,306.75553335
1162,2017-10-09 01:50:00,307.64970894,15.57511961,307.603975653
1163,2017-10-09 02:00:00,306.71000048,74.3090487,307.46583059
1164,2017-10-09 02:10:00,307.16747878,30.27134424,307.007140793
1165,2017-10-09 02:20:00,307.50000003,34.85093162,307.491427764
1166,2017-10-09 02:30:00,307.99999824,100.67268771,307.808591697
1167,2017-10-09 02:40:00,307.5,30.67248298,307.589278627
1168,2017-10-09 02:50:00,307.0,129.67560445,307.20849108
1169,2017-10-09 03:00:00,307.0,73.92276939,307.043392962
1170,2017-10-09 03:10:00,306.5,202.71056945,306.563563246
1171,2017-10-09 03:20:00,306.18000025,145.41553225,306.478763389
1172,2017-10-09 03:30:00,306.18000041,107.25010957,307.082937276
1173,2017-10-09 03:40:00,307.26312593,73.01616653,306.420349979
1174,2017-10-09 03:50:00,306.2632,14.91060564,306.263233108
1175,2017-10-09 04:00:00,305.40085514,157.70522779,305.954529307
1176,2017-10-09 04:10:00,303.0,516.93616772,304.612387736
1177,2017-10-09 04:20:00,303.238476,370.47816579,302.045977564
1178,2017-10-09 04:30:00,303.19989991,94.10003959,303.275615781
1179,2017-10-09 04:40:00,301.66,163.77385538,302.145287921
1180,2017-10-09 04:50:00,305.53939776,186.45148119,303.529040617
1181,2017-10-09 05:00:00,305.69999997,92.41962846,305.664968452
1182,2017-10-09 05:10:00,306.5,82.22146244,305.463926424
1183,2017-10-09 05:20:00,307.9997992,61.32115204,306.809765896
1184,2017-10-09 05:30:00,306.50064005,86.22439614,305.901466131
1185,2017-10-09 05:40:00,307.99957891,265.84883222,306.887482854
1186,2017-10-09 05:50:00,308.70758979,49.34610512,307.671305602
1187,2017-10-09 06:00:00,309.89999999,152.95549575,309.097193134
1188,2017-10-09 06:10:00,308.59745006,149.63613573,310.181086923
1189,2017-10-09 06:20:00,305.52718363,70.94736451,306.556346129
1190,2017-10-09 06:30:00,305.1,43.54789221,305.292109169
1191,2017-10-09 06:40:00,305.6000001,56.14273706,305.631730764
1192,2017-10-09 06:50:00,305.00007033,85.31103637,305.119891849
1193,2017-10-09 07:00:00,306.06392846,88.79573957,305.083536437
1194,2017-10-09 07:10:00,305.0,216.48711635,305.040967987
1195,2017-10-09 07:20:00,305.0,129.87777263,305.00912235
1196,2017-10-09 07:30:00,304.9999966,35.87864607,304.585911398
1197,2017-10-09 07:40:00,304.49999977,81.44372882,304.45276966
1198,2017-10-09 07:50:00,304.011,327.30099603,303.370120984
1199,2017-10-09 08:00:00,305.04993,51.8222944,304.671798655
1200,2017-10-09 08:10:00,304.60000025,118.69129618,305.748942575
1201,2017-10-09 08:20:00,304.65,38.72125289,304.745599491
1202,2017-10-09 08:30:00,305.24829958,15.16314597,305.06977461
1203,2017-10-09 08:40:00,304.80000042,31.80741995,304.6864562
1204,2017-10-09 08:50:00,304.00100066,28.18242059,304.514813234
1205,2017-10-09 09:00:00,304.99971964,54.83120978,304.377269899
1206,2017-10-09 09:10:00,304.89511976,23.28202956,304.348906216
1207,2017-10-09 09:20:00,304.20200441,13.73640241,304.334937026
1208,2017-10-09 09:30:00,304.56999831,41.52079016,304.333829121
1209,2017-10-09 09:40:00,303.35028377,84.01377465,303.951632175
1210,2017-10-09 09:50:00,305.10000001,62.63245596,304.366822441
1211,2017-10-09 10:00:00,305.74114078,18.47315016,305.193675232
1212,2017-10-09 10:10:00,305.01,66.98603624,305.083544336
1213,2017-10-09 10:20:00,305.74077557,32.53355966,304.818046034
1214,2017-10-09 10:30:00,306.466,27.02447885,305.847761065
1215,2017-10-09 10:40:00,306.868,36.36636586,306.626938023
1216,2017-10-09 10:50:00,306.21188165,21.46906181,306.937423318
1217,2017-10-09 11:00:00,306.89992567,73.51768084,306.36037179
1218,2017-10-09 11:10:00,306.87999941,27.05348406,306.793378657
1219,2017-10-09 11:20:00,306.99999866,101.72822491,306.517421769
1220,2017-10-09 11:30:00,307.64566679,113.89090481,307.255348267
1221,2017-10-09 11:40:00,306.32899999,139.40737112,306.815386075
1222,2017-10-09 11:50:00,305.12174595,29.2210945,305.86201406
1223,2017-10-09 12:00:00,305.5,53.31727732,305.311340779
1224,2017-10-09 12:10:00,305.50001008,34.84822875,305.883598448
1225,2017-10-09 12:20:00,305.5,31.57109141,305.53928302
1226,2017-10-09 12:30:00,306.29978556,40.35773891,305.875509288
1227,2017-10-09 12:40:00,304.50000001,134.8628893,304.663586728
1228,2017-10-09 12:50:00,305.41592775,42.57838201,304.585244983
1229,2017-10-09 13:00:00,305.29992957,88.15975728,305.319935163
1230,2017-10-09 13:10:00,304.52000007,37.86905574,304.679582977
1231,2017-10-09 13:20:00,304.5349425,201.65235513,304.502170986
1232,2017-10-09 13:30:00,304.10002,137.83082369,304.482188439
1233,2017-10-09 13:40:00,303.35,200.38277926,304.077791168
1234,2017-10-09 13:50:00,304.34999997,49.9638446,304.409842599
1235,2017-10-09 14:00:00,303.60000006,74.63435597,304.214964798
1236,2017-10-09 14:10:00,303.50000014,80.03468122,303.942459724
1237,2017-10-09 14:20:00,303.41000323,97.79334975,304.000592512
1238,2017-10-09 14:30:00,303.50002851,22.54918093,303.87623977
1239,2017-10-09 14:40:00,302.5,583.86742126,302.755173047
1240,2017-10-09 14:50:00,300.75993,379.74384453,300.812102328
1241,2017-10-09 15:00:00,300.724807,312.01828443,300.318909584
1242,2017-10-09 15:10:00,299.0007001,296.64885499,300.239893095
1243,2017-10-09 15:20:00,298.0,278.78773472,298.272057986
1244,2017-10-09 15:30:00,297.62007002,85.05726523,297.885363324
1245,2017-10-09 15:40:00,300.55254992,462.37127564,299.69473392
1246,2017-10-09 15:50:00,300.0,243.3493208,300.270256066
1247,2017-10-09 16:00:00,299.1999994,182.24137821,299.327329447
1248,2017-10-09 16:10:00,298.30000006,147.04475004,298.43361249
1249,2017-10-09 16:20:00,299.3998599,65.61998269,299.190725339
1250,2017-10-09 16:30:00,299.31899517,170.15749626,298.713505642
1251,2017-10-09 16:40:00,298.36899511,49.94325638,298.898954785
1252,2017-10-09 16:50:00,299.90671809,81.29669575,298.846916693
1253,2017-10-09 17:00:00,300.19992905,88.6866579,299.266007637
1254,2017-10-09 17:10:00,298.0,205.42264116,299.184520176
1255,2017-10-09 17:20:00,296.10418189,424.73811126,297.32482581
1256,2017-10-09 17:30:00,294.62889506,823.62836058,295.187496536
1257,2017-10-09 17:40:00,295.28,89.09167664,295.173343437
1258,2017-10-09 17:50:00,295.44579043,387.40632423,295.084474186
1259,2017-10-09 18:00:00,294.58813066,277.13906469,294.352660676
1260,2017-10-09 18:10:00,292.52,541.64443272,293.148664856
1261,2017-10-09 18:20:00,295.62882983,1688.11878866,294.510703923
1262,2017-10-09 18:30:00,294.0,654.0598484,294.780321187
1263,2017-10-09 18:40:00,294.51,269.85495954,295.013897357
1264,2017-10-09 18:50:00,292.85,382.80889553,294.085363232
1265,2017-10-09 19:00:00,293.00000039,162.39872104,293.177001533
1266,2017-10-09 19:10:00,291.30000006,599.10529747,292.139564912
1267,2017-10-09 19:20:00,288.00000024,1622.92724836,289.75709862
1268,2017-10-09 19:30:00,287.99999995,673.95001218,287.8702309
1269,2017-10-09 19:40:00,286.79522115,809.11483871,286.958045902
1270,2017-10-09 19:50:00,286.16842007,757.23946457,286.588266148
1271,2017-10-09 20:00:00,293.0733,411.24294019,288.158144272
1272,2017-10-09 20:10:00,299.99,1131.23980669,295.137621132
1273,2017-10-09 20:20:00,293.97993,1061.33099733,296.555451141
1274,2017-10-09 20:30:00,297.77999984,757.29170739,297.186507917
1275,2017-10-09 20:40:00,295.52464192,195.79189581,297.001998853
1276,2017-10-09 20:50:00,296.0,121.61801192,295.956867447
1277,2017-10-09 21:00:00,294.42,143.32033577,295.207594712
1278,2017-10-09 21:10:00,292.61,77.04561162,294.181250989
1279,2017-10-09 21:20:00,294.71442003,62.05852153,294.378862761
1280,2017-10-09 21:30:00,294.99999615,227.91991237,294.25723478
1281,2017-10-09 21:40:00,297.12025197,63.24776314,296.240351727
1282,2017-10-09 21:50:00,298.16491652,168.88097189,297.473157579
1283,2017-10-09 22:00:00,299.49999999,102.37557865,299.422637121
1284,2017-10-09 22:10:00,298.2934473,199.4645847,298.434135964
1285,2017-10-09 22:20:00,296.49999996,182.85840122,296.235152365
1286,2017-10-09 22:30:00,296.49985918,146.06212191,295.497829854
1287,2017-10-09 22:40:00,295.27974003,35.58123746,295.640753381
1288,2017-10-09 22:50:00,295.92033027,115.0442355,295.910124488
1289,2017-10-09 23:00:00,296.818,146.9440485,296.102165903
1290,2017-10-09 23:10:00,298.0,61.96240272,297.638261217
1291,2017-10-09 23:20:00,297.01886996,137.21107406,297.076513446
1292,2017-10-09 23:30:00,295.72040031,105.54358932,296.348439917
1293,2017-10-09 23:40:00,295.72033027,166.03492239,295.812130919
1294,2017-10-09 23:50:00,296.00007009,47.61755658,296.34487195
1295,2017-10-10 00:00:00,296.9,32.55127232,297.016464881
1296,2017-10-10 00:10:00,298.49985979,203.43533229,297.978948839
1297,2017-10-10 00:20:00,295.30452958,40.12395703,297.042856568
1298,2017-10-10 00:30:00,296.00000034,84.57178582,296.205036328
1299,2017-10-10 00:40:00,296.11,32.76150527,296.115055665
1300,2017-10-10 00:50:00,296.48,78.59770915,296.075551133
1301,2017-10-10 01:00:00,296.2,82.7512946,296.512072202
1302,2017-10-10 01:10:00,294.29499991,339.58670111,295.086024517
1303,2017-10-10 01:20:00,292.61,133.12443298,293.70763694
1304,2017-10-10 01:30:00,292.50000001,196.2757893,293.491983037
1305,2017-10-10 01:40:00,293.0001408,126.35098528,293.190601961
1306,2017-10-10 01:50:00,295.917336,171.86923054,294.307109023
1307,2017-10-10 02:00:00,296.89999854,128.57359112,296.031597403
1308,2017-10-10 02:10:00,297.32992996,258.97493056,296.432082462
1309,2017-10-10 02:20:00,296.10000021,66.44461495,296.644141812
1310,2017-10-10 02:30:00,296.1,125.69860279,296.53392844
1311,2017-10-10 02:40:00,295.89999904,112.67080755,295.661990421
1312,2017-10-10 02:50:00,296.6,75.40321738,296.207075294
1313,2017-10-10 03:00:00,297.45599955,20.02695103,296.782110458
1314,2017-10-10 03:10:00,297.45599955,109.80355501,297.560164055
1315,2017-10-10 03:20:00,295.81000118,135.24407672,296.33033351
1316,2017-10-10 03:30:00,296.89468928,81.27798999,296.005081881
1317,2017-10-10 03:40:00,297.43672856,17.95800847,296.939250536
1318,2017-10-10 03:50:00,298.2999997,76.59746536,298.211417862
1319,2017-10-10 04:00:00,297.55014243,5.39938211,298.041161124
1320,2017-10-10 04:10:00,297.00010075,91.90587447,297.507151086
1321,2017-10-10 04:20:00,297.1,118.06660124,297.503505316
1322,2017-10-10 04:30:00,297.0,101.04763946,296.216697109
1323,2017-10-10 04:40:00,297.86479807,140.75677212,297.763477619
1324,2017-10-10 04:50:00,297.10001116,57.00882219,297.242019446
1325,2017-10-10 05:00:00,297.0,18.37264812,297.015232157
1326,2017-10-10 05:10:00,296.99999972,8.05154915,296.614085626
1327,2017-10-10 05:20:00,297.99999882,52.5256352,297.455054842
1328,2017-10-10 05:30:00,297.89999748,42.02651364,298.497824571
1329,2017-10-10 05:40:00,298.97546725,66.62309158,298.596195395
1330,2017-10-10 05:50:00,299.70005949,50.90887279,299.552446241
1331,2017-10-10 06:00:00,300.0,150.97408196,299.839206516
1332,2017-10-10 06:10:00,301.19999948,184.4567197,300.789007913
1333,2017-10-10 06:20:00,299.7,64.28875535,300.468223757
1334,2017-10-10 06:30:00,299.99999976,38.07670188,300.210679217
1335,2017-10-10 06:40:00,299.0,16.56450987,299.843461343
1336,2017-10-10 06:50:00,299.63999985,59.03119265,298.80448305
1337,2017-10-10 07:00:00,298.88380876,31.54244481,298.069071182
1338,2017-10-10 07:10:00,299.0,36.25793825,298.712685415
1339,2017-10-10 07:20:00,296.0,36.94425657,297.662211969
1340,2017-10-10 07:30:00,296.8,30.30870921,296.780888037
1341,2017-10-10 07:40:00,296.8,65.62570873,297.470958891
1342,2017-10-10 07:50:00,297.00000025,6.33653018,297.525949316
1343,2017-10-10 08:00:00,296.8,20.16333153,297.053130866
1344,2017-10-10 08:10:00,296.7,113.51716649,295.584326542
1345,2017-10-10 08:20:00,298.1068671,35.23190352,297.379330917
1346,2017-10-10 08:30:00,298.10686713,42.11924717,297.968916421
1347,2017-10-10 08:40:00,299.00000008,37.71259377,298.798186341
1348,2017-10-10 08:50:00,299.00000107,49.32351762,298.664865352
1349,2017-10-10 09:00:00,296.906867,71.76932741,298.238976155
1350,2017-10-10 09:10:00,297.0,11.27746013,297.112175153
1351,2017-10-10 09:20:00,297.99999646,20.62306411,297.746589716
1352,2017-10-10 09:30:00,298.0,25.08925368,297.924699534
1353,2017-10-10 09:40:00,297.35007009,6.12197879,297.403053474
1354,2017-10-10 09:50:00,299.00000148,246.8566086,298.331989265
1355,2017-10-10 10:00:00,299.08999994,14.7293382,298.775302445
1356,2017-10-10 10:10:00,297.54453156,25.21294928,298.618171154
1357,2017-10-10 10:20:00,299.0,49.77403531,298.414094684
1358,2017-10-10 10:30:00,299.0,15.46950031,298.721698497
1359,2017-10-10 10:40:00,300.35808552,222.47558036,300.570519988
1360,2017-10-10 10:50:00,301.29978949,20.292314,300.893143547
1361,2017-10-10 11:00:00,300.62992962,38.35620186,300.564503225
1362,2017-10-10 11:10:00,299.99992989,62.6244819,299.630441561
1363,2017-10-10 11:20:00,299.00007339,50.55782284,299.199517739
1364,2017-10-10 11:30:00,300.0,113.59764302,300.413155356
1365,2017-10-10 11:40:00,299.01492104,39.16551517,299.419933411
1366,2017-10-10 12:30:00,299.99993039,55.71719254,300.311444974
1367,2017-10-10 12:40:00,300.9999999,815.70226177,301.582805288
1368,2017-10-10 12:50:00,301.99999857,632.42847767,301.808497306
1369,2017-10-10 13:00:00,303.2,390.85744499,302.686379309
1370,2017-10-10 13:10:00,303.06100001,131.82702312,303.153412545
1371,2017-10-10 13:20:00,303.161,204.47259599,303.280096295
1372,2017-10-10 13:30:00,303.30000021,109.15345889,303.131200617
1373,2017-10-10 13:40:00,303.0,363.12876988,303.910756764
1374,2017-10-10 13:50:00,303.0467601,111.63271985,303.698152865
1375,2017-10-10 14:00:00,305.41000057,115.80381308,304.985858273
1376,2017-10-10 14:10:00,305.28799999,95.7726233,305.070601916
1377,2017-10-10 14:20:00,303.5100003,335.80263094,303.914799951
1378,2017-10-10 14:30:00,304.19999892,55.31163843,303.338054681
1379,2017-10-10 14:40:00,303.2000005,35.72812657,303.966447478
1380,2017-10-10 14:50:00,303.198238,100.83644542,303.230374434
1381,2017-10-10 15:00:00,305.29899999,288.17577508,304.8918237
1382,2017-10-10 15:10:00,304.10000003,163.48190107,304.699448267
1383,2017-10-10 15:20:00,304.01,56.99323376,304.132148103
1384,2017-10-10 15:30:00,304.47303172,51.78603347,304.142407679
1385,2017-10-10 15:40:00,305.3,77.55584178,304.313372775
1386,2017-10-10 15:50:00,304.28228722,30.86936943,304.952263377
1387,2017-10-10 16:00:00,304.59999928,99.58993272,304.927994551
1388,2017-10-10 16:10:00,305.19999963,132.3671424,305.038316791
1389,2017-10-10 16:20:00,305.0999,44.14400484,305.100001376
1390,2017-10-10 16:30:00,304.99998997,41.40401523,304.559949404
1391,2017-10-10 16:40:00,304.50000141,44.36920706,304.849423506
1392,2017-10-10 16:50:00,305.6,170.7682384,305.082051373
1393,2017-10-10 17:00:00,307.19999999,318.25614643,306.381756377
1394,2017-10-10 17:10:00,305.76350001,191.94568817,306.96314564
1395,2017-10-10 17:20:00,305.99118497,231.68122869,305.244746053
1396,2017-10-10 17:30:00,302.0,1548.30164428,304.174393065
1397,2017-10-10 17:40:00,303.29299868,284.17234266,302.826817636
1398,2017-10-10 17:50:00,301.55000003,253.13733016,302.35881886
1399,2017-10-10 18:00:00,302.5,49.3562294,302.155247805
1400,2017-10-10 18:10:00,302.94999397,68.5931656,302.755946219
1401,2017-10-10 18:20:00,302.10002513,166.48687516,302.58483816
1402,2017-10-10 18:30:00,301.4,87.96514241,301.560130799
1403,2017-10-10 18:40:00,303.14999996,103.22943885,301.925496126
1404,2017-10-10 18:50:00,302.79999997,52.54112786,303.362302506
1405,2017-10-10 19:00:00,302.73386,28.48554361,302.490434411
1406,2017-10-10 19:10:00,303.0,56.74465749,302.388760231
1407,2017-10-10 19:20:00,302.28000009,54.80085534,303.138932073
1408,2017-10-10 19:30:00,302.185995,79.64533333,302.570962956
1409,2017-10-10 19:40:00,300.99999961,85.8820441,301.984350169
1410,2017-10-10 19:50:00,301.73142935,102.46630793,300.950968132
1411,2017-10-10 20:00:00,300.01,111.06113735,300.106612551
1412,2017-10-10 20:10:00,300.00000001,26.86540817,300.125436799
1413,2017-10-10 20:20:00,300.00303875,53.09799584,300.41740923
1414,2017-10-10 20:30:00,300.00000001,285.84934805,300.000177972
1415,2017-10-10 20:40:00,299.98333333,227.48281017,300.332616788
1416,2017-10-10 20:50:00,300.20000003,57.74729785,300.092840491
1417,2017-10-10 21:00:00,301.09999932,49.35731706,300.593599833
1418,2017-10-10 21:10:00,300.50000035,37.47306547,300.547156968
1419,2017-10-10 21:20:00,301.73142799,55.92947377,301.693852798
1420,2017-10-10 21:30:00,302.36316092,95.76194643,302.30263878
1421,2017-10-10 21:40:00,300.50000035,30.92506084,300.986240453
1422,2017-10-10 21:50:00,301.69999891,2.55121186,301.616047264
1423,2017-10-10 22:00:00,300.8,15.20669817,301.002041533
1424,2017-10-10 22:10:00,300.50000021,141.39026907,300.532536872
1425,2017-10-10 22:20:00,299.80000069,153.75957757,300.140116706
1426,2017-10-10 22:30:00,300.29999725,16.29186236,299.912529646
1427,2017-10-10 22:40:00,299.36000003,116.71261688,299.393007684
1428,2017-10-10 22:50:00,298.0,189.76180423,298.203825322
1429,2017-10-10 23:00:00,299.0,44.6762934,298.123480958
1430,2017-10-10 23:10:00,299.111,120.92085072,299.558997963
1431,2017-10-10 23:20:00,297.69829856,59.63180106,298.730829422
1432,2017-10-10 23:30:00,297.03010029,70.51282955,297.614078184
1433,2017-10-10 23:40:00,298.42170898,77.59620887,298.54336726
1434,2017-10-10 23:50:00,299.72656082,2.58608255,298.837189599
1435,2017-10-11 00:00:00,297.60000434,15.33559239,297.600429647
1436,2017-10-11 00:10:00,301.0000001,214.39788668,300.724435391
1437,2017-10-11 00:20:00,301.00000059,162.4614304,301.036973662
1438,2017-10-11 00:30:00,302.99999999,258.27914714,302.740861658
1439,2017-10-11 00:40:00,302.89629881,57.84053337,302.1979158
1440,2017-10-11 00:50:00,300.27034324,66.20991713,301.005233909
1441,2017-10-11 01:00:00,300.02164732,54.22232815,300.091751509
1442,2017-10-11 01:10:00,301.0,19.11324082,301.202858091
1443,2017-10-11 01:20:00,300.5,59.85488369,300.980784412
1444,2017-10-11 01:30:00,301.00000055,33.47645752,301.112343238
1445,2017-10-11 01:40:00,300.50000207,110.66727741,300.507754575
1446,2017-10-11 01:50:00,300.99999828,31.211585,300.891526145
1447,2017-10-11 02:00:00,301.72999958,10.45383636,300.045462861
1448,2017-10-11 02:10:00,300.28259798,73.89083608,301.297283976
1449,2017-10-11 02:20:00,301.83932092,3.40524924,301.569676682
1450,2017-10-11 02:30:00,303.2,78.99524367,302.353677347
1451,2017-10-11 02:40:00,303.19999515,47.50014234,302.414334352
1452,2017-10-11 02:50:00,301.10762621,20.48559987,301.342367261
1453,2017-10-11 03:00:00,300.46047148,5.02187085,301.503013718
1454,2017-10-11 03:10:00,303.0,26.13774028,302.241715364
1455,2017-10-11 03:20:00,301.49317166,69.00613356,302.605319879
1456,2017-10-11 03:30:00,301.1489083,30.46085394,301.479514928
1457,2017-10-11 03:40:00,301.39999987,11.46344965,300.306366891
1458,2017-10-11 03:50:00,300.1264278,10.35840572,301.239711077
1459,2017-10-11 04:00:00,301.39899887,67.73883781,301.416419995
1460,2017-10-11 04:10:00,300.12644681,0.18941214,301.122646991
1461,2017-10-11 04:20:00,300.12653188,9.30891725,301.371658566
1462,2017-10-11 04:30:00,301.37898167,4.31923697,300.568894013
1463,2017-10-11 04:40:00,301.376,5.92418277,300.960564147
1464,2017-10-11 04:50:00,301.88068562,34.39508758,301.359696731
1465,2017-10-11 05:00:00,301.39900073,9.28089932,301.519127166
1466,2017-10-11 05:10:00,300.71000019,22.59100395,300.842708562
1467,2017-10-11 05:20:00,300.6475,5.20695512,300.758365271
1468,2017-10-11 05:30:00,300.40000015,16.36697031,300.790489561
1469,2017-10-11 05:40:00,301.79996504,15.07741837,301.260212785
1470,2017-10-11 05:50:00,302.75599802,10.99227773,301.881659857
1471,2017-10-11 06:00:00,301.57617992,16.27291293,301.910485574
1472,2017-10-11 06:10:00,301.57618026,53.77692444,301.935574641
1473,2017-10-11 06:20:00,302.17298143,6.90921623,302.524295598
1474,2017-10-11 06:30:00,302.17298146,7.21685924,302.320418867
1475,2017-10-11 06:40:00,302.70192878,11.52149896,302.425595889
1476,2017-10-11 06:50:00,301.87110749,8.8813791,301.879845019
1477,2017-10-11 07:00:00,301.88,64.99911729,302.498516492
1478,2017-10-11 07:10:00,302.78999816,15.17595555,302.039068597
1479,2017-10-11 07:20:00,302.78999828,111.49201564,303.000942692
1480,2017-10-11 07:30:00,300.4110005,75.39301618,301.222944187
1481,2017-10-11 07:40:00,300.40999498,34.29500185,300.50047419
1482,2017-10-11 07:50:00,301.99998198,37.12024759,301.813611338
1483,2017-10-11 08:00:00,301.27851827,2.90137528,301.247491753
1484,2017-10-11 08:10:00,301.86116031,23.99787121,301.926413758
1485,2017-10-11 08:20:00,301.27851816,6.24146137,301.686033215
1486,2017-10-11 08:30:00,301.27851816,34.98243509,301.941843907
1487,2017-10-11 08:40:00,300.84816937,4.93913989,301.447419935
1488,2017-10-11 08:50:00,300.6,28.12067491,300.780637255
1489,2017-10-11 09:00:00,301.59999823,9.0316359,301.022843136
1490,2017-10-11 09:10:00,300.211,17.3228914,300.393069578
1491,2017-10-11 09:20:00,299.2,205.89696776,299.992666121
1492,2017-10-11 09:30:00,299.01100104,36.26420311,299.956614639
1493,2017-10-11 09:40:00,298.5,40.11228441,298.793191366
1494,2017-10-11 09:50:00,298.89999528,62.05396527,298.18890218
1495,2017-10-11 10:00:00,298.0,63.35712934,297.507294431
1496,2017-10-11 10:10:00,299.22999928,22.66766047,298.788587537
1497,2017-10-11 10:20:00,299.78218582,95.76964039,298.705453906
1498,2017-10-11 10:30:00,299.21242912,25.67923079,299.484455335
1499,2017-10-11 10:40:00,299.7823044,121.28455851,298.803768882
1500,2017-10-11 10:50:00,299.59680278,10.32400283,299.597231549
1501,2017-10-11 11:00:00,299.5,147.03107555,299.219392018
1502,2017-10-11 11:10:00,299.5,9.36693456,299.429437957
1503,2017-10-11 11:20:00,298.60000505,27.89636294,299.255193995
1504,2017-10-11 11:30:00,298.60000867,0.82931998,298.61806416
1505,2017-10-11 11:40:00,300.6167278,70.68960555,300.118436081
1506,2017-10-11 11:50:00,300.6167278,81.28043682,300.787542113
1507,2017-10-11 12:00:00,301.11116663,85.83068639,300.662755884
1508,2017-10-11 12:10:00,301.11116663,31.16643834,300.874203772
1509,2017-10-11 12:20:00,300.00001254,4.24338931,300.000011035
1510,2017-10-11 12:30:00,301.31999997,16.38885776,300.116964369
1511,2017-10-11 12:40:00,301.5,18.48645055,301.31764436
1512,2017-10-11 12:50:00,301.49999851,97.78338224,300.917593978
1513,2017-10-11 13:00:00,301.02,5.6736172,300.897674595
1514,2017-10-11 13:10:00,301.28,10.5261353,300.765672884
1515,2017-10-11 13:20:00,301.49,34.68895578,301.51691624
1516,2017-10-11 13:30:00,300.69,16.32359815,301.395418158
1517,2017-10-11 13:40:00,300.65000003,11.14797934,300.774053808
1518,2017-10-11 13:50:00,300.0,133.26812371,300.219216497
1519,2017-10-11 14:00:00,301.79999903,12.74002446,300.353821533
1520,2017-10-11 14:10:00,300.63435783,26.31947561,300.603233331
1521,2017-10-11 14:20:00,301.19999999,2.64292245,300.59104827
1522,2017-10-11 14:30:00,301.19999993,36.46499293,300.962402111
1523,2017-10-11 14:40:00,300.79697821,31.24162282,300.322215927
1524,2017-10-11 14:50:00,299.99982856,3.14320138,300.688962167
1525,2017-10-11 15:00:00,299.99982659,7.17824006,299.999859675
1526,2017-10-11 15:10:00,299.38,82.40196287,299.492642102
1527,2017-10-11 15:20:00,300.60129578,218.08986798,300.061284283
1528,2017-10-11 15:30:00,300.71154508,9.98114373,300.38770458
1529,2017-10-11 15:40:00,300.0,409.28682587,300.532621339
1530,2017-10-11 15:50:00,299.611,91.73561733,300.027195195
1531,2017-10-11 16:00:00,300.0,0.80362234,300.452323407
1532,2017-10-11 16:10:00,300.0,12.28223801,300.059266453
1533,2017-10-11 16:20:00,300.0,51.47760391,300.155720033
1534,2017-10-11 16:30:00,300.58999163,231.50780487,299.623256402
1535,2017-10-11 16:40:00,299.41100541,25.64840804,300.416000558
1536,2017-10-11 16:50:00,300.72699857,35.83059652,299.636106079
1537,2017-10-11 17:00:00,301.19998645,79.85646356,300.87545648
1538,2017-10-11 17:10:00,300.5,96.14725844,301.075852465
1539,2017-10-11 17:20:00,300.50000005,72.64396976,300.804916784
1540,2017-10-11 17:30:00,300.0,8.27040142,300.108048055
1541,2017-10-11 17:40:00,301.1999866,163.35668881,300.964347086
1542,2017-10-11 17:50:00,300.19999529,9.35067026,300.217223729
1543,2017-10-11 18:00:00,300.2000332,87.77619557,301.011612265
1544,2017-10-11 18:10:00,300.5,34.63484324,300.596464657
1545,2017-10-11 18:20:00,300.16000004,19.66386599,300.220544698
1546,2017-10-11 18:30:00,300.99999979,22.00718228,300.982127605
1547,2017-10-11 18:40:00,302.73386,173.78766393,301.874102959
1548,2017-10-11 18:50:00,302.5,109.82560546,302.908693344
1549,2017-10-11 19:00:00,303.0,63.69110308,302.516855023
1550,2017-10-11 19:10:00,305.26373506,551.31036977,304.558642783
1551,2017-10-11 19:20:00,304.0,61.45233535,304.376285799
1552,2017-10-11 19:30:00,303.82000239,243.81468222,303.926447427
1553,2017-10-11 19:40:00,302.59,224.93005089,303.930616486
1554,2017-10-11 19:50:00,302.99999952,12.44188477,302.906012643
1555,2017-10-11 20:00:00,303.09999935,126.70322533,302.105015773
1556,2017-10-11 20:10:00,303.04999886,197.94291177,301.98955048
1557,2017-10-11 20:20:00,302.41100001,1.85385327,302.984342266
1558,2017-10-11 20:30:00,302.4110001,26.82776401,302.697398096
1559,2017-10-11 20:40:00,303.22499999,28.44177436,302.939579528
1560,2017-10-11 20:50:00,302.50000896,4.97261661,303.075928018
1561,2017-10-11 21:00:00,302.99999246,8.91061614,302.773725886
1562,2017-10-11 21:10:00,302.2,30.84601635,302.231489463
1563,2017-10-11 21:20:00,302.09999909,86.55706909,301.237226444
1564,2017-10-11 21:30:00,301.92124987,13.01656744,300.43617515
1565,2017-10-11 21:40:00,301.99899984,27.79698499,301.974149603
1566,2017-10-11 21:50:00,302.00000986,58.57967485,301.631842809
1567,2017-10-11 22:00:00,301.10000673,4.12914413,301.42527154
1568,2017-10-11 22:10:00,302.00000974,1.28347329,302.000009751
1569,2017-10-11 22:20:00,302.0000099,2.56634053,302.0000099
1570,2017-10-11 22:30:00,302.01000133,2.32070877,302.483084503
