Time,bitfinex,bitstamp,cex.io,coinbase,gemini,hitbtc,itbit,kraken,others,therocktrading
2017-11-23 02:00:00 UTC,8211.390965,8216.455889,8299.518593,8224.233669,8229.348021,8196.511426,8224.812727,8222.077778,8054.927255,8221.91
2017-11-23 03:00:00 UTC,8190.671714,8200.518389,8292.2243,8209.980081,8210.650194,8174.17271,8201.301563,8219.125505,8062.338871,8147.945714
2017-11-23 04:00:00 UTC,8191.317265,8201.21657,8284.389852,8210.88351,8206.87918,8187.496002,8207.476829,8214.778605,8103.521511,8211.665
2017-11-23 05:00:00 UTC,8242.552434,8245.686738,8305.19987,8248.927395,8249.390813,8225.497426,8248.133175,8249.540546,8136.017833,
2017-11-23 06:00:00 UTC,8241.623278,8242.031458,8295.44329,8249.710719,8254.41152,8222.450084,8252.5925,8255.681276,8137.004782,8250.1
2017-11-23 07:00:00 UTC,8173.180114,8184.683545,8277.214813,8212.232274,8202.068594,8191.593366,8177.099578,8214.568845,8116.487185,8166.751111
2017-11-23 08:00:00 UTC,8131.114505,8134.747512,8208.964086,8180.083603,8146.641219,8141.235111,8142.292275,8144.72409,8054.420033,8109.994545
2017-11-23 09:00:00 UTC,8158.553047,8166.005486,8223.325118,8179.916069,8164.347193,8149.941332,8160.079748,8173.221772,8070.32572,8174.095
2017-11-23 10:00:00 UTC,8119.07658,8131.11786,8215.466754,8139.590318,8118.170824,8132.721483,8143.179068,8141.849733,8053.219646,8100.861429
2017-11-23 11:00:00 UTC,8122.808931,8128.823451,8201.394052,8134.759696,8129.957567,8116.310093,8132.72495,8123.636152,8037.472646,8102.545
2017-11-23 12:00:00 UTC,8145.536074,8155.496795,8224.360366,8171.482674,8157.781343,8146.552871,8154.586018,8155.651875,8081.523218,
2017-11-23 13:00:00 UTC,8199.424693,8199.971384,8248.406543,8209.838005,8208.21125,8196.262391,8204.621837,8190.3614,8095.606834,8200.76
2017-11-23 14:00:00 UTC,8187.39829,8182.791937,8249.242626,8204.445945,8188.676309,8188.678287,8190.205398,8176.110518,8070.451643,8193.516667
2017-11-23 15:00:00 UTC,8183.686671,8184.823741,8250.171804,8200.675847,8193.256126,8179.200971,8188.683481,8154.892292,8083.656705,8182.684286
2017-11-23 16:00:00 UTC,8164.933672,8161.528475,8242.01859,8185.879559,8171.8075,8169.886576,8171.631325,8142.789423,8085.399648,8185.8925
2017-11-23 17:00:00 UTC,8144.010805,8140.327332,8213.100648,8161.752948,8156.904369,8133.874024,8147.414153,8125.063567,8051.264732,8154.144545
2017-11-23 18:00:00 UTC,8134.874978,8142.506137,8206.129727,8161.693427,8153.51349,8126.9889,8147.911348,8122.192523,8060.234319,8129.243333
2017-11-23 19:00:00 UTC,8141.636643,8147.250601,8202.834801,8160.046717,8152.841067,8132.359442,8149.538202,8130.710526,8019.744344,8150.756667
2017-11-23 20:00:00 UTC,8157.182654,8162.119542,8222.166234,8169.906364,8167.568848,8150.907802,8161.529091,8132.007175,8042.851702,8147.32
2017-11-23 21:00:00 UTC,8164.65337,8162.074492,8218.315732,8179.682831,8172.092432,8153.953483,8165.677158,8140.150376,8038.379409,
2017-11-23 22:00:00 UTC,8145.89325,8140.923148,8212.933202,8168.560954,8152.360332,8150.102828,8151.128012,8142.636825,8034.293909,8141.89
2017-11-23 23:00:00 UTC,8049.898541,8052.094592,8174.160082,8100.294339,8073.080174,8055.431925,8067.379481,8072.871862,7990.236049,8061.614444
2017-11-24 00:00:00 UTC,8019.118867,8034.138398,8146.625599,8060.034023,8040.473352,8018.01263,8040.126364,8010.049551,7910.41684,7997.36
2017-11-24 01:00:00 UTC,7925.928575,7952.579786,8082.084193,7986.528348,7958.092806,7927.080395,7959.458433,7892.319726,7937.37859,7955.59
2017-11-24 02:00:00 UTC,8005.482347,8028.941026,8176.661883,8066.349712,8022.443977,8011.075425,8028.861313,7918.420293,7966.210078,8018.92
2017-11-24 03:00:00 UTC,8075.172685,8097.357133,8223.67649,8121.216633,8101.90712,8068.268299,8098.670737,8014.541547,8047.472579,8066.68
2017-11-24 04:00:00 UTC,8032.130917,8054.773094,8147.563478,8077.446717,8061.468591,8042.640326,8065.0114,7997.155201,7923.044232,
2017-11-24 05:00:00 UTC,8059.089636,8077.590157,8198.844292,8114.478816,8092.592014,8055.79605,8084.896622,8044.725062,7940.614726,
2017-11-24 06:00:00 UTC,8125.276084,8143.134548,8224.32869,8160.812416,8149.341389,8120.89085,8142.932435,8109.12203,8041.876959,8151.22
2017-11-24 07:00:00 UTC,8184.186266,8187.300368,8281.729754,8208.79094,8202.722404,8178.190509,8165.976327,8162.842274,8139.91721,8166.93
2017-11-24 08:00:00 UTC,8287.306265,8279.096588,8321.078057,8281.692894,8281.121036,8283.894914,8280.935618,8224.178365,8175.930626,8279.988
2017-11-24 09:00:00 UTC,8158.475478,8178.414111,8247.812607,8185.346792,8180.54354,8149.189252,8165.137623,8159.150933,8163.212348,8088.08
2017-11-24 10:00:00 UTC,8173.512329,8173.676205,8251.631591,8193.352402,8188.95451,8167.9024,8180.039811,8174.637521,8094.019289,8135.74
2017-11-24 11:00:00 UTC,8226.41522,8229.963994,8273.281845,8233.434559,8234.470455,8202.0697,8234.455316,8222.129846,8055.782898,8239.643333
2017-11-24 12:00:00 UTC,8216.315702,8219.904056,8256.229888,8242.558878,8237.742984,8198.083462,8226.554605,8224.268841,8099.876621,8141.608182
2017-11-24 13:00:00 UTC,8186.959719,8195.925745,8235.072603,8211.671777,8196.91449,8178.905162,8196.92764,8173.788789,8089.591471,8157.435
2017-11-24 14:00:00 UTC,8177.311147,8187.025314,8228.189332,8197.319532,8193.283086,8177.332588,8184.200396,8169.441915,8076.50015,8088.445
2017-11-24 15:00:00 UTC,8183.524478,8191.130245,8217.773439,8193.073501,8194.691901,8173.939808,8192.052,8157.444936,8038.781656,8164.352
2017-11-24 16:00:00 UTC,8167.827787,8169.915658,8216.277049,8182.606684,8176.392059,8164.871761,8177.076575,8126.160705,8057.501859,8146.33
2017-11-24 17:00:00 UTC,8203.387614,8203.328439,8235.572679,8222.159202,8213.923138,8189.002045,8208.962202,8154.512774,8044.052697,8164.41
2017-11-24 18:00:00 UTC,8234.773169,8240.118615,8245.738407,8262.040434,8248.866054,8219.463743,8253.904231,8190.520102,8125.818474,
2017-11-24 19:00:00 UTC,8245.058806,8255.349816,8261.746926,8258.840315,8265.205506,8235.853606,8252.899231,8205.854233,8110.422136,8221.438571
2017-11-24 20:00:00 UTC,8205.963598,8209.660201,8238.361519,8228.661089,8220.028312,8203.630234,8215.046318,8171.075663,8048.453425,8196.052143
2017-11-24 21:00:00 UTC,8246.207124,8249.058514,8250.542401,8263.168333,8261.249069,8242.377377,8251.546522,8193.504415,8048.923455,
2017-11-24 22:00:00 UTC,8242.078477,8251.557454,8257.10966,8276.992,8260.228518,8235.959639,8259.718812,8212.591807,8084.695853,
2017-11-24 23:00:00 UTC,8212.339628,8219.842804,8241.24524,8244.627833,8217.200508,8212.466616,8225.087549,8166.383924,7993.345468,
2017-11-25 00:00:00 UTC,8194.724184,8173.234708,8232.089784,8224.413947,8200.778626,8195.279523,8201.35547,8123.012055,8030.376254,
2017-11-25 01:00:00 UTC,8167.970054,8149.364779,8233.955248,8213.85863,8179.661354,8170.48606,8184.651864,8117.564696,8060.981778,
2017-11-25 02:00:00 UTC,8180.928332,8159.371683,8240.700112,8233.276861,8209.251152,8179.480031,8206.360361,8134.449271,8039.173421,8196.01
2017-11-25 03:00:00 UTC,8200.070364,8170.289487,8254.552133,8240.494686,8220.092561,8200.160903,8211.954792,8150.449309,8082.005428,8173.7075
2017-11-25 04:00:00 UTC,8210.95114,8158.962491,8262.230156,8245.470695,8223.695265,8198.539833,8214.470448,8161.535811,8076.436136,
2017-11-25 05:00:00 UTC,8238.655507,8182.21098,8275.605995,8257.861866,8235.981172,8239.453686,8240.344,8183.370588,8070.624791,
2017-11-25 06:00:00 UTC,8239.007493,8180.670922,8285.327541,8256.92713,8231.70506,8236.484696,8236.181923,8186.833033,8092.32347,
2017-11-25 07:00:00 UTC,8293.37212,8211.608798,8306.391786,8294.102419,8269.255493,8287.060837,8268.465893,8216.102012,8153.057817,
2017-11-25 08:00:00 UTC,8421.460064,8328.990438,8402.598494,8399.020499,8387.520025,8403.618645,8391.633889,8272.199536,8194.257766,8330.29
2017-11-25 09:00:00 UTC,8472.702828,8370.259554,8484.803009,8457.142609,8443.934735,8457.259714,8444.932087,8332.698638,8200.656163,8418.895
2017-11-25 10:00:00 UTC,8474.437688,8386.712165,8473.588382,8468.403525,8470.335934,8467.893998,8459.615556,8396.368396,8210.786303,8424.585
2017-11-25 11:00:00 UTC,8453.296142,8394.150988,8471.316554,8447.855209,8453.748313,8448.01,8458.865163,8375.257064,8225.39704,8375.032857
2017-11-25 12:00:00 UTC,8562.360703,8516.709982,8571.933731,8540.969152,8554.593329,8546.294873,8549.273404,8433.487177,8315.381659,8551.49375
2017-11-25 13:00:00 UTC,8625.009554,8594.932003,8638.6823,8630.210097,8632.965402,8626.536615,8612.886405,8516.021625,8374.292803,8597.345
2017-11-25 14:00:00 UTC,8598.457719,8576.447537,8638.650519,8622.342127,8611.120285,8596.388903,8605.85556,8516.19562,8431.899699,8566.245
2017-11-25 15:00:00 UTC,8591.965344,8567.170379,8623.272854,8617.50726,8609.655253,8589.238157,8602.776262,8512.917527,8412.567734,8534.608
2017-11-25 16:00:00 UTC,8683.720032,8637.287224,8694.672707,8698.20952,8679.35414,8666.770621,8669.006639,8598.0469,8470.921512,8681.13
2017-11-25 17:00:00 UTC,8692.400183,8640.863089,8707.168874,8726.813674,8708.035952,8682.243822,8708.41314,8646.839004,8434.117564,8674.96375
2017-11-25 18:00:00 UTC,8669.929879,8634.673348,8704.800929,8712.065722,8705.080785,8678.230221,8693.084191,8650.592816,8479.678942,8673.583333
2017-11-25 19:00:00 UTC,8644.889426,8622.764471,8667.38826,8694.317559,8670.473006,8638.590855,8670.37908,8617.408062,8472.065387,
2017-11-25 20:00:00 UTC,8683.612654,8654.828002,8725.385541,8732.507714,8703.505735,8671.85341,8699.894049,8645.052321,8521.295445,8659.115
2017-11-25 21:00:00 UTC,8691.668297,8656.972361,8738.683057,8735.49873,8718.764391,8691.023077,8714.69522,8655.58,8523.066443,8705.42
2017-11-25 22:00:00 UTC,8717.768495,8678.435509,8736.593353,8757.096153,8738.854343,8718.571319,8737.416627,8674.241026,8539.569517,8732.731667
2017-11-25 23:00:00 UTC,8726.333303,8681.449657,8744.32532,8765.096428,8732.481778,8739.307424,8737.775132,8663.758809,8551.126728,8688.052222
2017-11-26 00:00:00 UTC,8778.340792,8743.00219,8830.839443,8865.245533,8818.156224,8803.770007,8851.926824,8732.501518,8594.409177,
2017-11-26 01:00:00 UTC,8808.556438,8771.85509,8891.866517,8870.566868,8845.854192,8807.306494,8865.121077,8770.326264,8601.152803,8807.848571
2017-11-26 02:00:00 UTC,8838.402755,8694.714254,8909.05509,8924.71919,8873.518623,8837.524596,8846.400688,8806.194683,8612.690662,8831.552222
2017-11-26 03:00:00 UTC,8832.557373,8755.075898,8934.257426,8907.338117,8865.519732,8838.270725,8842.4152,8792.518239,8657.658922,
2017-11-26 04:00:00 UTC,8876.713972,8812.642637,8949.96035,8996.683182,8906.768622,8876.357377,8887.479487,8844.909216,8624.57238,8897.5
2017-11-26 05:00:00 UTC,8901.055096,8843.511162,8987.787575,9032.273935,8933.939873,8922.933025,8915.459255,8875.991241,8672.829549,8939.821111
2017-11-26 06:00:00 UTC,8949.560446,8889.834376,9069.729452,9147.588114,8990.929026,8968.400311,8964.052895,8919.93744,8721.847759,9000.605
2017-11-26 07:00:00 UTC,8988.742945,8903.726658,9090.637298,9147.044048,8991.684857,8982.619508,8975.024192,8931.28105,8789.865842,9109.316522
2017-11-26 08:00:00 UTC,8944.42344,8889.210857,9071.150331,9071.375552,8957.192404,8939.755495,8929.000532,8914.308562,8838.572499,8907.419
2017-11-26 09:00:00 UTC,8916.68203,8846.502199,8998.235251,8969.455914,8909.64052,8915.9779,8871.6394,8873.150756,8760.685293,8942.51
2017-11-26 10:00:00 UTC,8884.768102,8834.975498,8990.810337,8948.899062,8845.556308,8894.27041,8842.459545,8836.741935,8757.096936,
2017-11-26 11:00:00 UTC,8971.672318,8918.797196,9068.566337,9065.136875,8935.845351,8976.087608,8938.116883,8895.082386,8820.935265,
2017-11-26 12:00:00 UTC,8947.137925,8916.942262,9072.464766,9046.714023,8932.555336,8950.130425,8943.907613,8898.786621,8814.598402,
2017-11-26 13:00:00 UTC,8985.806941,8941.022091,9065.862674,9079.611348,8972.053211,8980.197113,8995.20191,8922.554409,8852.102154,8966.62
2017-11-26 14:00:00 UTC,9005.02048,8949.09205,9068.185713,9063.663239,8955.123901,8999.865917,9000.989193,8931.59024,8868.314049,
2017-11-26 15:00:00 UTC,9077.002587,9004.392659,9112.497476,9126.46368,9016.68401,9052.210897,9052.404509,8958.423906,8906.894491,
2017-11-26 16:00:00 UTC,9201.906635,9120.076936,9288.582334,9249.657811,9186.443561,9200.475159,9222.438579,9112.463953,9005.001697,9219.203333
2017-11-26 17:00:00 UTC,9306.011219,9204.884858,9424.714575,9409.204622,9317.238507,9316.982672,9309.062723,9275.518852,9053.996885,9295.254706
2017-11-26 18:00:00 UTC,9398.16883,9291.808053,9473.683445,9499.54419,9395.675651,9387.946653,9396.393937,9300.861733,9104.063056,9375.925
2017-11-26 19:00:00 UTC,9295.929838,9168.483537,9367.900733,9384.024128,9284.357507,9283.341488,9292.434397,9229.196186,9071.452679,9301.972258
2017-11-26 20:00:00 UTC,9360.022038,9177.684662,9392.295384,9407.064932,9328.253614,9351.926307,9350.333916,9165.553941,9089.329595,9373.584444
2017-11-26 21:00:00 UTC,9301.270115,9113.011651,9340.619707,9374.118422,9281.866714,9300.314815,9310.626652,9146.205987,9052.360768,9353.76
2017-11-26 22:00:00 UTC,9385.441856,9234.775727,9400.306639,9439.568234,9346.797443,9373.36762,9389.772222,9227.655694,9068.912052,9561.92
2017-11-26 23:00:00 UTC,9304.756095,9247.364684,9356.659839,9381.633557,9304.91629,9299.827158,9338.828671,9190.249363,9070.694661,
2017-11-27 00:00:00 UTC,9462.986991,9391.886772,9462.772102,9491.703788,9477.926721,9427.382672,9487.717759,9258.765,9175.381063,9560.4275
2017-11-27 01:00:00 UTC,9641.391918,9533.469436,9571.981486,9656.932079,9626.811513,9654.076021,9615.992604,9421.844274,9256.539804,9631.994
2017-11-27 02:00:00 UTC,9589.461134,9476.137297,9594.052952,9667.537158,9608.037248,9594.297475,9565.909319,9489.306341,9303.207245,9696.120455
2017-11-27 03:00:00 UTC,9600.824211,9475.694656,9674.384053,9660.24052,9605.399433,9602.731026,9577.370839,9486.468516,9281.250048,9556.1475
2017-11-27 04:00:00 UTC,9681.937591,9517.392916,9742.227836,9718.100673,9674.686528,9680.649362,9649.639633,9495.876602,9326.802293,
2017-11-27 05:00:00 UTC,9628.199724,9498.480952,9735.021779,9681.597018,9621.297484,9639.535987,9632.266892,9484.611914,9257.047906,
2017-11-27 06:00:00 UTC,9706.015108,9560.997382,9801.212803,9714.746667,9686.603519,9707.814459,9671.850877,9496.707358,9348.335103,
2017-11-27 07:00:00 UTC,9690.52426,9552.104612,9864.508373,9724.630336,9657.727165,9701.973202,9666.32,9525.512063,9446.513324,
2017-11-27 08:00:00 UTC,9697.066206,9656.454298,9913.698493,9756.04544,9683.710289,9716.977631,9705.157172,9577.313687,9436.212917,9789.985
2017-11-27 09:00:00 UTC,9446.12244,9451.900138,9687.912456,9650.783217,9457.282684,9434.255061,9466.299106,9455.292216,9383.339288,9535.344
2017-11-27 10:00:00 UTC,9484.196991,9476.744397,9713.872382,9745.714418,9482.974756,9474.066458,9508.911893,9412.751724,9379.037743,9582.45875
2017-11-27 11:00:00 UTC,9567.420448,9554.411231,9771.918437,9738.910277,9593.014014,9562.330862,9591.261579,9501.718557,9376.518225,
2017-11-27 12:00:00 UTC,9646.568399,9643.857127,9870.085724,9769.8766,9643.909597,9636.608542,9645.679735,9597.504591,9522.551684,9789.98
2017-11-27 13:00:00 UTC,9596.647127,9603.275453,9831.835755,9720.896313,9622.903046,9599.868493,9604.475347,9596.425714,9488.20518,9655.01
2017-11-27 14:00:00 UTC,9602.127957,9607.034152,9850.431776,9700.52095,9619.459418,9608.42724,9593.237344,9565.338697,9477.234639,9703.73
2017-11-27 15:00:00 UTC,9644.703664,9644.486387,9858.644354,9693.816677,9651.379788,9640.336265,9654.547295,9570.912412,9494.983755,
2017-11-27 16:00:00 UTC,9583.592932,9576.774803,9780.088808,9621.891566,9596.878747,9595.239728,9593.223267,9497.51685,9495.512697,
2017-11-27 17:00:00 UTC,9509.294111,9515.807399,9726.117557,9529.069672,9523.46653,9507.343103,9525.125514,9420.985015,9355.815335,9502.103846
2017-11-27 18:00:00 UTC,9557.707974,9549.270768,9777.932348,9613.641903,9586.489134,9551.669448,9557.88634,9483.991176,9404.714333,9581.458
2017-11-27 19:00:00 UTC,9513.476781,9507.455825,9756.373565,9572.252454,9531.092257,9518.015647,9521.524087,9465.559102,9354.750549,9558.042
2017-11-27 20:00:00 UTC,9549.223331,9549.102839,9803.827008,9595.002523,9574.562061,9554.436649,9591.225111,9475.823935,9315.326631,9600
2017-11-27 21:00:00 UTC,9639.514804,9624.909436,9857.512178,9663.935724,9651.603757,9634.340652,9661.550182,9524.640223,9399.610155,9600
2017-11-27 22:00:00 UTC,9617.205674,9603.04963,9818.965679,9672.742769,9657.160779,9625.364959,9653.747764,9506.827055,9459.36095,
2017-11-27 23:00:00 UTC,9700.550484,9677.736957,9879.972016,9731.269146,9731.095079,9708.709862,9731.546019,9580.926389,9412.7091,
2017-11-28 00:00:00 UTC,9701.029243,9689.101962,9895.717674,9758.920245,9741.759282,9710.851164,9741.154122,9567.311337,9451.434029,
2017-11-28 01:00:00 UTC,9663.618347,9641.046455,9869.65585,9757.096086,9712.34747,9682.444754,9707.946069,9580.05,9423.878797,
2017-11-28 02:00:00 UTC,9651.977782,9653.611249,9873.167383,9739.740773,9697.358996,9654.068355,9699.481436,9543.657932,9400.802748,9600.59
2017-11-28 03:00:00 UTC,9668.003868,9661.499274,9883.437366,9739.553676,9697.631692,9682.487525,9698.152857,9564.756332,9441.516674,
2017-11-28 04:00:00 UTC,9729.453184,9724.306591,9911.253956,9765.001062,9736.976043,9731.689185,9745.20655,9567.661054,9459.264786,9775
2017-11-28 05:00:00 UTC,9833.782327,9813.140447,9987.648961,9853.674596,9846.840105,9831.537369,9845.21148,9660.349749,9588.527764,9858.741667
2017-11-28 06:00:00 UTC,9851.009416,9835.316467,9994.815767,9906.394148,9867.719893,9860.77087,9871.330159,9714.918963,9621.470966,
2017-11-28 07:00:00 UTC,9846.335218,9827.917131,10000.4874,9910.26795,9863.657295,9842.052187,9869.2572,9711.769307,9623.900552,
2017-11-28 08:00:00 UTC,9807.182458,9815.511779,9997.772376,9888.442079,9834.977716,9805.106638,9832.843697,9725.542791,9649.193233,9924.485
2017-11-28 09:00:00 UTC,9855.843459,9862.123389,10020.33166,9904.940943,9866.971321,9871.837789,9866.225424,9733.879526,9760.481058,
2017-11-28 10:00:00 UTC,9827.782473,9850.220073,10038.16015,9905.615627,9861.190534,9839.708344,9856.262023,9727.675399,9712.599033,
2017-11-28 11:00:00 UTC,9898.652156,9891.423229,10122.51908,9940.732819,9906.311809,9910.69285,9902.074354,9740.849786,9735.277209,9994.594
2017-11-28 12:00:00 UTC,9883.149209,9880.213752,10115.28021,9949.928208,9899.138639,9901.921397,9892.33695,9769.476164,9803.482841,9825.91
2017-11-28 13:00:00 UTC,9798.25889,9817.77676,10030.03665,9906.553639,9826.629687,9812.277834,9836.106679,9743.057025,9702.266185,9974.983333
2017-11-28 14:00:00 UTC,9861.921455,9861.614118,10110.08847,9938.818084,9889.160759,9866.294463,9870.44,9775.12693,9785.573655,9974.99
2017-11-28 15:00:00 UTC,9858.847316,9874.116828,10121.3649,9924.431672,9871.607761,9856.764934,9877.069217,9820.436042,9777.68539,9911.695
2017-11-28 16:00:00 UTC,9871.935639,9894.764119,10128.51439,9933.542438,9903.754099,9877.985456,9899.30898,9811.72545,9724.649125,9900
2017-11-28 17:00:00 UTC,9886.29475,9907.479971,10161.22465,9944.289994,9919.321984,9894.167565,9916.232868,9840.647309,9752.516545,9900
2017-11-28 18:00:00 UTC,9935.208966,9938.625036,10242.72929,9981.656207,9940.415743,9935.860346,9943.499648,9858.020104,9827.682006,
2017-11-28 19:00:00 UTC,9906.776747,9925.17427,10255.14932,9962.326119,9933.284401,9922.227364,9938.497406,9856.605255,9781.658565,9886.49
2017-11-28 20:00:00 UTC,9886.815844,9903.835602,10247.42362,9952.628058,9920.652036,9907.110667,9910.803841,9857.227261,9693.726246,
2017-11-28 21:00:00 UTC,9889.298486,9906.616115,10210.17287,9946.188413,9947.118171,9903.825867,9924.86873,9811.032921,9810.111561,
2017-11-28 22:00:00 UTC,9920.761697,9930.033941,10235.3453,9969.73526,9960.570317,9934.888822,9963.282817,9857.179525,9696.546766,9999.986667
2017-11-28 23:00:00 UTC,9886.160503,9877.472327,10188.28942,9949.209163,9939.343514,9899.550241,9936.824181,9829.600713,9802.475953,9872.0475
2017-11-29 00:00:00 UTC,9917.370337,9900.627026,10210.01174,9957.191328,9955.387645,9921.798043,9952.035047,9841.789928,9724.635244,9998.98
2017-11-29 01:00:00 UTC,9992.361534,9961.834571,10300.45984,10027.34213,10022.83277,9983.200398,10027.61871,9876.141979,9802.281867,9999.5
2017-11-29 02:00:00 UTC,10046.07261,10033.14346,10360.24864,10100.28687,10070.5345,10037.23513,10056.45874,9923.814336,9863.003466,
2017-11-29 03:00:00 UTC,10233.55587,10211.79861,10585.95361,10282.61681,10256.4092,10220.36244,10252.09049,9996.905501,9995.520436,
2017-11-29 04:00:00 UTC,10315.18546,10331.34446,10841.16107,10384.26247,10371.71337,10309.13075,10366.09399,10224.64899,10138.53239,10491.9
2017-11-29 05:00:00 UTC,10530.36825,10444.0093,11092.58981,10561.89691,10566.65098,10491.81033,10582.58227,10494.6397,10300.00096,11060.752
2017-11-29 06:00:00 UTC,10347.91092,10309.02192,10829.31117,10397.11634,10346.17962,10351.72376,10351.52633,10268.33656,10180.29936,10395.896
2017-11-29 07:00:00 UTC,10452.08485,10398.4272,10923.72688,10514.62839,10489.2276,10451.75315,10480.17211,10409.03352,10366.54517,10415
2017-11-29 08:00:00 UTC,10593.94505,10595.08481,11139.16963,10677.18979,10633.10852,10598.28697,10617.3779,10552.6315,10489.69133,10590
2017-11-29 09:00:00 UTC,10669.09184,10669.98639,11201.61277,10761.82269,10673.58498,10667.5939,10635.9904,10651.79714,10607.99037,10671.54
2017-11-29 10:00:00 UTC,10708.5945,10732.89615,11254.04346,10862.22714,10750.6021,10712.80412,10712.78862,10694.40469,10640.76733,10748.75
2017-11-29 11:00:00 UTC,10790.03134,10807.8247,11369.93724,10909.11743,10832.99547,10812.95476,10785.7984,10753.13591,10696.9626,10819.72
2017-11-29 12:00:00 UTC,10875.41855,10878.93187,11475.58182,10947.2307,10887.6425,10880.87069,10864.31786,10890.64016,10746.07457,10869.406
2017-11-29 13:00:00 UTC,10957.69717,10974.21963,11525.91645,11020.56548,10933.73458,10932.40626,10867.92564,10914.1559,10781.03002,10934.97364
2017-11-29 14:00:00 UTC,11221.72654,11196.57948,11753.72991,11306.30241,11250.44627,11213.88192,11174.65787,11181.49634,10961.19862,11256.3625
2017-11-29 15:00:00 UTC,10724.29783,10821.79246,11598.73485,10820.10237,10627.25163,10740.05558,10740.3899,10710.14941,10527.17706,10935.09167
2017-11-29 16:00:00 UTC,10868.37314,10899.34033,11798.61153,11041.23877,10964.92616,10875.19579,10932.42485,10872.86589,10782.88939,10972.912
2017-11-29 17:00:00 UTC,10589.28539,10618.15094,11394.30537,10746.49484,10734.74603,10605.45018,10658.18625,10613.53681,10552.77973,10751.69385
2017-11-29 18:00:00 UTC,10467.6282,10437.82422,11206.25772,10548.2945,10479.91965,10500.45284,10534.85287,10448.65312,10317.99162,10547.78471
2017-11-29 19:00:00 UTC,9608.059952,9507.694627,9912.2473,9694.963508,10152.7995,9603.257717,9682.442442,9593.958884,9534.295063,9655.790625
2017-11-29 20:00:00 UTC,9733.556,9600.996861,10402.78005,9886.459544,9763.279016,9867.979276,9742.248756,9821.033266,9764.587432,9875.23
2017-11-29 21:00:00 UTC,9768.664582,9887.290554,10401.93501,9902.959638,9882.918837,9726.494634,9900.777766,9726.304508,9801.463359,9918.692632
2017-11-29 22:00:00 UTC,10037.22311,10110.44594,10738.9943,10173.02461,10163.43486,9991.107482,10233.29737,10097.03896,10057.67942,10462.59667
2017-11-29 23:00:00 UTC,9720.926143,9784.296456,10486.64747,9881.299921,9848.558917,9706.801384,9780.630281,9787.476471,9756.99203,10058.987
2017-11-30 00:00:00 UTC,9858.411552,9946.662781,10595.23137,10006.31691,10069.9413,9832.15288,10067.34284,9876.286443,9799.14203,10003.75875
2017-11-30 01:00:00 UTC,10209.86658,10182.16322,10961.48287,10309.26693,10364.03335,10175.26041,10184.80357,10205.01662,10146.09622,10178.55455
2017-11-30 02:00:00 UTC,10332.17748,10345.43077,11098.64791,10421.1329,10507.53539,10293.97257,10508.43584,10430.04848,10313.93587,10407.18
2017-11-30 03:00:00 UTC,10382.22911,10440.71016,11101.51377,10664.30489,10672.49967,10370.27394,10637.69863,10495.16085,10332.34517,10620.91818
2017-11-30 04:00:00 UTC,10488.57049,10552.70106,11234.33103,10723.78708,10845.14328,10496.13123,10751.85219,10617.63647,10461.14311,10741.3
2017-11-30 05:00:00 UTC,10317.56024,10355.60421,11081.55987,10508.11971,10613.1615,10318.83654,10612.04653,10464.05249,10396.82049,10583.1575
2017-11-30 06:00:00 UTC,9981.590468,10108.0523,10760.64599,10202.8007,10253.3743,10010.07676,10134.88298,10136.06098,10058.07684,10187.55333
2017-11-30 07:00:00 UTC,10043.8449,10138.22235,10764.15866,10319.45405,10335.99658,10043.54204,10270.60402,10243.94835,10008.88707,10274.03545
2017-11-30 08:00:00 UTC,10191.14091,10226.97042,10852.4497,10383.65849,10377.36551,10193.26514,10295.45225,10370.41628,10154.00911,10396.83
2017-11-30 09:00:00 UTC,10074.29464,10136.00694,10711.96051,10272.03788,10230.17456,10097.43666,10225.92796,10239.67897,10059.27064,10257.36333
2017-11-30 10:00:00 UTC,9779.893654,9887.32732,10437.02227,9969.940061,9904.38145,9761.446527,9967.417969,10069.312,9763.273359,10208.14333
2017-11-30 11:00:00 UTC,9621.517095,9713.774213,10258.78326,9909.335432,9744.201363,9640.823551,9809.585319,9805.012345,9645.782365,9844.092
2017-11-30 12:00:00 UTC,9672.755417,9780.080693,10252.48434,10053.62236,9812.98545,9671.144176,9863.515629,9891.929497,9707.106365,9939.723333
2017-11-30 13:00:00 UTC,9211.250739,9340.358559,9784.267898,9638.81008,9352.002736,9224.66507,9363.135699,9607.022533,9369.400327,9633.1
2017-11-30 14:00:00 UTC,9128.19981,9232.370354,9695.294172,9384.566418,9234.326852,9141.306983,9230.473624,9375.178489,9138.373684,9400.242222
2017-11-30 15:00:00 UTC,9172.970513,9272.422883,9766.731985,9384.741398,9309.405631,9187.655138,9262.106555,9496.648463,9221.431294,9366.530909
2017-11-30 16:00:00 UTC,9252.978683,9364.740248,9819.229114,9501.633507,9423.62056,9244.558834,9397.664467,9497.496854,9277.051342,9474.29625
2017-11-30 17:00:00 UTC,9321.128345,9387.532677,9861.710161,9560.801744,9501.989717,9285.304608,9390.119694,9526.079505,9397.080919,9516.747778
2017-11-30 18:00:00 UTC,9562.50939,9678.568764,10101.3147,9785.09448,9791.656809,9550.232575,9694.112895,9733.692951,9624.117316,9760.292222
